date,state,market,commodity,min_price,max_price,modal_price,unit
2026-04-02,Punjab,Patiala,Wheat,2093,2343,2183,Rs./quintal
2026-04-05,Punjab,Patiala,Wheat,1990,2273,2151,Rs./quintal
2026-04-08,Punjab,Patiala,Wheat,2119,2337,2187,Rs./quintal
2026-04-11,Punjab,Patiala,Wheat,2108,2327,2180,Rs./quintal
2026-04-14,Punjab,Patiala,Wheat,1995,2215,2116,Rs./quintal
2026-04-17,Punjab,Patiala,Wheat,1944,2254,2107,Rs./quintal
2026-04-20,Punjab,Patiala,Wheat,2057,2258,2168,Rs./quintal
2026-04-23,Punjab,Patiala,Wheat,2000,2260,2129,Rs./quintal
2026-04-26,Punjab,Patiala,Wheat,1982,2289,2152,Rs./quintal
2026-04-29,Punjab,Patiala,Wheat,2061,2297,2165,Rs./quintal
2026-05-02,Punjab,Patiala,Wheat,2114,2372,2227,Rs./quintal
2026-05-05,Punjab,Patiala,Wheat,2065,2212,2137,Rs./quintal
2026-05-08,Punjab,Patiala,Wheat,2086,2308,2231,Rs./quintal
2026-05-11,Punjab,Patiala,Wheat,2099,2339,2228,Rs./quintal
2026-05-14,Punjab,Patiala,Wheat,2089,2339,2214,Rs./quintal
2026-05-17,Punjab,Patiala,Wheat,2015,2295,2145,Rs./quintal
2026-05-20,Punjab,Patiala,Wheat,2129,2281,2199,Rs./quintal
2026-05-23,Punjab,Patiala,Wheat,2140,2371,2216,Rs./quintal
2026-05-26,Punjab,Patiala,Wheat,2087,2395,2223,Rs./quintal
2026-05-29,Punjab,Patiala,Wheat,2085,2280,2200,Rs./quintal
2026-06-01,Punjab,Patiala,Wheat,2052,2283,2160,Rs./quintal
2026-06-04,Punjab,Patiala,Wheat,2138,2440,2286,Rs./quintal
2026-06-07,Punjab,Patiala,Wheat,2137,2395,2280,Rs./quintal
2026-06-10,Punjab,Patiala,Wheat,2124,2331,2246,Rs./quintal
2026-06-13,Punjab,Patiala,Wheat,2105,2276,2189,Rs./quintal
2026-06-16,Punjab,Patiala,Wheat,2096,2342,2183,Rs./quintal
2026-06-19,Punjab,Patiala,Wheat,2197,2454,2273,Rs./quintal
2026-06-22,Punjab,Patiala,Wheat,2104,2320,2221,Rs./quintal
2026-06-25,Punjab,Patiala,Wheat,2005,2312,2168,Rs./quintal
2026-06-28,Punjab,Patiala,Wheat,2083,2305,2224,Rs./quintal
2026-07-01,Punjab,Patiala,Wheat,2109,2419,2280,Rs./quintal
2026-07-04,Punjab,Patiala,Wheat,2166,2436,2314,Rs./quintal
2026-07-07,Punjab,Patiala,Wheat,2128,2410,2275,Rs./quintal
2026-07-10,Punjab,Patiala,Wheat,2128,2372,2268,Rs./quintal
2026-07-13,Punjab,Patiala,Wheat,2071,2345,2250,Rs./quintal
2026-07-16,Punjab,Patiala,Wheat,2126,2337,2222,Rs./quintal
2026-07-19,Punjab,Patiala,Wheat,2137,2460,2306,Rs./quintal
2026-07-22,Punjab,Patiala,Wheat,2180,2422,2311,Rs./quintal
2026-07-25,Punjab,Patiala,Wheat,2116,2320,2233,Rs./quintal
2026-07-28,Punjab,Patiala,Wheat,2188,2440,2274,Rs./quintal
2026-07-31,Punjab,Patiala,Wheat,2094,2306,2211,Rs./quintal
2026-02-01,Punjab,Patiala,Rice,2301,2568,2491,Rs./quintal
2026-02-04,Punjab,Patiala,Rice,2346,2696,2546,Rs./quintal
2026-02-07,Punjab,Patiala,Rice,2405,2724,2533,Rs./quintal
2026-02-10,Punjab,Patiala,Rice,2416,2755,2551,Rs./quintal
2026-02-13,Punjab,Patiala,Rice,2436,2664,2541,Rs./quintal
2026-02-16,Punjab,Patiala,Rice,2405,2676,2509,Rs./quintal
2026-02-19,Punjab,Patiala,Rice,2375,2658,2518,Rs./quintal
2026-02-22,Punjab,Patiala,Rice,2393,2692,2532,Rs./quintal
2026-02-25,Punjab,Patiala,Rice,2486,2746,2589,Rs./quintal
2026-02-28,Punjab,Patiala,Rice,2366,2633,2502,Rs./quintal
2026-03-03,Punjab,Patiala,Rice,2447,2688,2529,Rs./quintal
2026-03-06,Punjab,Patiala,Rice,2516,2772,2630,Rs./quintal
2026-03-09,Punjab,Patiala,Rice,2376,2691,2552,Rs./quintal
2026-03-12,Punjab,Patiala,Rice,2359,2595,2514,Rs./quintal
2026-03-15,Punjab,Patiala,Rice,2444,2654,2532,Rs./quintal
2026-03-18,Punjab,Patiala,Rice,2419,2649,2566,Rs./quintal
2026-03-21,Punjab,Patiala,Rice,2464,2804,2632,Rs./quintal
2026-03-24,Punjab,Patiala,Rice,2474,2758,2573,Rs./quintal
2026-03-27,Punjab,Patiala,Rice,2406,2638,2540,Rs./quintal
2026-03-30,Punjab,Patiala,Rice,2430,2752,2590,Rs./quintal
2026-04-02,Punjab,Patiala,Rice,2496,2768,2639,Rs./quintal
2026-04-05,Punjab,Patiala,Rice,2505,2775,2649,Rs./quintal
2026-04-08,Punjab,Patiala,Rice,2497,2787,2644,Rs./quintal
2026-04-11,Punjab,Patiala,Rice,2466,2705,2609,Rs./quintal
2026-04-14,Punjab,Patiala,Rice,2358,2711,2552,Rs./quintal
2026-04-17,Punjab,Patiala,Rice,2377,2681,2558,Rs./quintal
2026-04-20,Punjab,Patiala,Rice,2430,2733,2624,Rs./quintal
2026-04-23,Punjab,Patiala,Rice,2520,2779,2636,Rs./quintal
2026-04-26,Punjab,Patiala,Rice,2413,2692,2593,Rs./quintal
2026-04-29,Punjab,Patiala,Rice,2431,2724,2639,Rs./quintal
2026-05-02,Punjab,Patiala,Rice,2442,2793,2631,Rs./quintal
2026-05-05,Punjab,Patiala,Rice,2429,2645,2561,Rs./quintal
2026-05-08,Punjab,Patiala,Rice,2406,2792,2590,Rs./quintal
2026-05-11,Punjab,Patiala,Rice,2498,2717,2635,Rs./quintal
2026-05-14,Punjab,Patiala,Rice,2527,2768,2651,Rs./quintal
2026-05-17,Punjab,Patiala,Rice,2419,2771,2567,Rs./quintal
2026-05-20,Punjab,Patiala,Rice,2479,2861,2670,Rs./quintal
2026-05-23,Punjab,Patiala,Rice,2529,2822,2635,Rs./quintal
2026-05-26,Punjab,Patiala,Rice,2459,2692,2580,Rs./quintal
2026-05-29,Punjab,Patiala,Rice,2484,2791,2651,Rs./quintal
2026-06-01,Punjab,Patiala,Rice,2478,2791,2660,Rs./quintal
2026-06-04,Punjab,Patiala,Rice,2415,2785,2596,Rs./quintal
2026-06-07,Punjab,Patiala,Rice,2493,2748,2649,Rs./quintal
2026-06-10,Punjab,Patiala,Rice,2449,2753,2595,Rs./quintal
2026-06-13,Punjab,Patiala,Rice,2481,2730,2587,Rs./quintal
2026-06-16,Punjab,Patiala,Rice,2452,2692,2597,Rs./quintal
2026-06-19,Punjab,Patiala,Rice,2559,2861,2662,Rs./quintal
2026-06-22,Punjab,Patiala,Rice,2556,2835,2684,Rs./quintal
2026-06-25,Punjab,Patiala,Rice,2426,2780,2631,Rs./quintal
2026-06-28,Punjab,Patiala,Rice,2508,2793,2612,Rs./quintal
2026-07-01,Punjab,Patiala,Rice,2525,2837,2659,Rs./quintal
2026-07-04,Punjab,Patiala,Rice,2587,2804,2709,Rs./quintal
2026-07-07,Punjab,Patiala,Rice,2478,2734,2625,Rs./quintal
2026-07-10,Punjab,Patiala,Rice,2543,2923,2722,Rs./quintal
2026-07-13,Punjab,Patiala,Rice,2474,2836,2662,Rs./quintal
2026-07-16,Punjab,Patiala,Rice,2574,2810,2713,Rs./quintal
2026-07-19,Punjab,Patiala,Rice,2486,2777,2609,Rs./quintal
2026-07-22,Punjab,Patiala,Rice,2486,2750,2650,Rs./quintal
2026-07-25,Punjab,Patiala,Rice,2514,2891,2695,Rs./quintal
2026-07-28,Punjab,Patiala,Rice,2500,2781,2664,Rs./quintal
2026-07-31,Punjab,Patiala,Rice,2585,2836,2699,Rs./quintal
2026-02-01,Punjab,Patiala,Soybean,4143,4669,4414,Rs./quintal
2026-02-04,Punjab,Patiala,Soybean,4034,4517,4313,Rs./quintal
2026-02-07,Punjab,Patiala,Soybean,4318,4841,4513,Rs./quintal
2026-02-10,Punjab,Patiala,Soybean,4301,4727,4492,Rs./quintal
2026-02-13,Punjab,Patiala,Soybean,4186,4694,4510,Rs./quintal
2026-02-16,Punjab,Patiala,Soybean,4102,4630,4378,Rs./quintal
2026-02-19,Punjab,Patiala,Soybean,4308,4681,4509,Rs./quintal
2026-02-22,Punjab,Patiala,Soybean,4258,4787,4627,Rs./quintal
2026-02-25,Punjab,Patiala,Soybean,4121,4486,4265,Rs./quintal
2026-02-28,Punjab,Patiala,Soybean,3938,4373,4229,Rs./quintal
2026-03-03,Punjab,Patiala,Soybean,3882,4460,4133,Rs./quintal
2026-03-06,Punjab,Patiala,Soybean,4147,4670,4383,Rs./quintal
2026-03-09,Punjab,Patiala,Soybean,4233,4687,4376,Rs./quintal
2026-03-12,Punjab,Patiala,Soybean,4139,4570,4394,Rs./quintal
2026-03-15,Punjab,Patiala,Soybean,4227,4597,4402,Rs./quintal
2026-03-18,Punjab,Patiala,Soybean,3924,4361,4131,Rs./quintal
2026-03-21,Punjab,Patiala,Soybean,3915,4351,4217,Rs./quintal
2026-03-24,Punjab,Patiala,Soybean,3883,4381,4221,Rs./quintal
2026-03-27,Punjab,Patiala,Soybean,4362,4766,4549,Rs./quintal
2026-03-30,Punjab,Patiala,Soybean,4071,4528,4288,Rs./quintal
2026-04-02,Punjab,Patiala,Soybean,4015,4498,4348,Rs./quintal
2026-04-05,Punjab,Patiala,Soybean,3995,4470,4155,Rs./quintal
2026-04-08,Punjab,Patiala,Soybean,4049,4365,4182,Rs./quintal
2026-04-11,Punjab,Patiala,Soybean,3990,4620,4292,Rs./quintal
2026-04-14,Punjab,Patiala,Soybean,3993,4494,4279,Rs./quintal
2026-04-17,Punjab,Patiala,Soybean,3768,4262,4080,Rs./quintal
2026-04-20,Punjab,Patiala,Soybean,4260,4782,4437,Rs./quintal
2026-04-23,Punjab,Patiala,Soybean,4234,4666,4407,Rs./quintal
2026-04-26,Punjab,Patiala,Soybean,4192,4581,4329,Rs./quintal
2026-04-29,Punjab,Patiala,Soybean,4178,4703,4362,Rs./quintal
2026-05-02,Punjab,Patiala,Soybean,3909,4391,4145,Rs./quintal
2026-05-05,Punjab,Patiala,Soybean,3671,4097,3965,Rs./quintal
2026-05-08,Punjab,Patiala,Soybean,4090,4487,4218,Rs./quintal
2026-05-11,Punjab,Patiala,Soybean,3790,4365,4050,Rs./quintal
2026-05-14,Punjab,Patiala,Soybean,3838,4468,4169,Rs./quintal
2026-05-17,Punjab,Patiala,Soybean,3751,4315,4057,Rs./quintal
2026-05-20,Punjab,Patiala,Soybean,3969,4625,4296,Rs./quintal
2026-05-23,Punjab,Patiala,Soybean,3893,4462,4152,Rs./quintal
2026-05-26,Punjab,Patiala,Soybean,3933,4327,4066,Rs./quintal
2026-05-29,Punjab,Patiala,Soybean,4094,4506,4333,Rs./quintal
2026-06-01,Punjab,Patiala,Soybean,4023,4343,4175,Rs./quintal
2026-06-04,Punjab,Patiala,Soybean,3691,4199,3958,Rs./quintal
2026-06-07,Punjab,Patiala,Soybean,3644,4237,3938,Rs./quintal
2026-06-10,Punjab,Patiala,Soybean,3956,4402,4150,Rs./quintal
2026-06-13,Punjab,Patiala,Soybean,3965,4321,4187,Rs./quintal
2026-06-16,Punjab,Patiala,Soybean,3873,4294,4072,Rs./quintal
2026-06-19,Punjab,Patiala,Soybean,4127,4591,4277,Rs./quintal
2026-06-22,Punjab,Patiala,Soybean,3950,4384,4075,Rs./quintal
2026-06-25,Punjab,Patiala,Soybean,3714,4224,3989,Rs./quintal
2026-06-28,Punjab,Patiala,Soybean,3741,4107,3897,Rs./quintal
2026-07-01,Punjab,Patiala,Soybean,3793,4212,4013,Rs./quintal
2026-07-04,Punjab,Patiala,Soybean,3782,4393,4072,Rs./quintal
2026-07-07,Punjab,Patiala,Soybean,3844,4339,4076,Rs./quintal
2026-07-10,Punjab,Patiala,Soybean,3538,4027,3802,Rs./quintal
2026-07-13,Punjab,Patiala,Soybean,3733,4096,3927,Rs./quintal
2026-07-16,Punjab,Patiala,Soybean,3743,4232,4017,Rs./quintal
2026-07-19,Punjab,Patiala,Soybean,3793,4264,4042,Rs./quintal
2026-07-22,Punjab,Patiala,Soybean,3706,4070,3881,Rs./quintal
2026-07-25,Punjab,Patiala,Soybean,3866,4300,4139,Rs./quintal
2026-07-28,Punjab,Patiala,Soybean,3653,4009,3850,Rs./quintal
2026-07-31,Punjab,Patiala,Soybean,3582,3997,3837,Rs./quintal
2026-02-01,Punjab,Patiala,Onion,1243,1446,1341,Rs./quintal
2026-02-04,Punjab,Patiala,Onion,1195,1292,1244,Rs./quintal
2026-02-07,Punjab,Patiala,Onion,1348,1491,1390,Rs./quintal
2026-02-10,Punjab,Patiala,Onion,1337,1495,1398,Rs./quintal
2026-02-13,Punjab,Patiala,Onion,1239,1383,1307,Rs./quintal
2026-02-16,Punjab,Patiala,Onion,1287,1392,1348,Rs./quintal
2026-02-19,Punjab,Patiala,Onion,1436,1615,1521,Rs./quintal
2026-02-22,Punjab,Patiala,Onion,1283,1436,1370,Rs./quintal
2026-02-25,Punjab,Patiala,Onion,1369,1477,1416,Rs./quintal
2026-02-28,Punjab,Patiala,Onion,1102,1277,1190,Rs./quintal
2026-03-03,Punjab,Patiala,Onion,1561,1778,1679,Rs./quintal
2026-03-06,Punjab,Patiala,Onion,1430,1646,1540,Rs./quintal
2026-03-09,Punjab,Patiala,Onion,1345,1487,1410,Rs./quintal
2026-03-12,Punjab,Patiala,Onion,1523,1656,1579,Rs./quintal
2026-03-15,Punjab,Patiala,Onion,1313,1431,1380,Rs./quintal
2026-03-18,Punjab,Patiala,Onion,1274,1389,1327,Rs./quintal
2026-03-21,Punjab,Patiala,Onion,1453,1643,1532,Rs./quintal
2026-03-24,Punjab,Patiala,Onion,1192,1337,1284,Rs./quintal
2026-03-27,Punjab,Patiala,Onion,1302,1453,1393,Rs./quintal
2026-03-30,Punjab,Patiala,Onion,1436,1618,1538,Rs./quintal
2026-04-02,Punjab,Patiala,Onion,1625,1835,1732,Rs./quintal
2026-04-05,Punjab,Patiala,Onion,1675,1851,1781,Rs./quintal
2026-04-08,Punjab,Patiala,Onion,1281,1423,1339,Rs./quintal
2026-04-11,Punjab,Patiala,Onion,1689,1829,1769,Rs./quintal
2026-04-14,Punjab,Patiala,Onion,1301,1453,1406,Rs./quintal
2026-04-17,Punjab,Patiala,Onion,1649,1794,1740,Rs./quintal
2026-04-20,Punjab,Patiala,Onion,1451,1566,1514,Rs./quintal
2026-04-23,Punjab,Patiala,Onion,1346,1542,1451,Rs./quintal
2026-04-26,Punjab,Patiala,Onion,1631,1817,1743,Rs./quintal
2026-04-29,Punjab,Patiala,Onion,1390,1514,1461,Rs./quintal
2026-05-02,Punjab,Patiala,Onion,1681,1939,1824,Rs./quintal
2026-05-05,Punjab,Patiala,Onion,1718,1934,1835,Rs./quintal
2026-05-08,Punjab,Patiala,Onion,1792,1975,1892,Rs./quintal
2026-05-11,Punjab,Patiala,Onion,1578,1735,1629,Rs./quintal
2026-05-14,Punjab,Patiala,Onion,1421,1588,1496,Rs./quintal
2026-05-17,Punjab,Patiala,Onion,1635,1821,1724,Rs./quintal
2026-05-20,Punjab,Patiala,Onion,1614,1807,1725,Rs./quintal
2026-05-23,Punjab,Patiala,Onion,1609,1763,1676,Rs./quintal
2026-05-26,Punjab,Patiala,Onion,1483,1661,1589,Rs./quintal
2026-05-29,Punjab,Patiala,Onion,1353,1510,1408,Rs./quintal
2026-06-01,Punjab,Patiala,Onion,1578,1724,1673,Rs./quintal
2026-06-04,Punjab,Patiala,Onion,1913,2085,1978,Rs./quintal
2026-06-07,Punjab,Patiala,Onion,1409,1564,1497,Rs./quintal
2026-06-10,Punjab,Patiala,Onion,1485,1693,1614,Rs./quintal
2026-06-13,Punjab,Patiala,Onion,1620,1794,1709,Rs./quintal
2026-06-16,Punjab,Patiala,Onion,1510,1656,1578,Rs./quintal
2026-06-19,Punjab,Patiala,Onion,1578,1777,1691,Rs./quintal
2026-06-22,Punjab,Patiala,Onion,1550,1740,1618,Rs./quintal
2026-06-25,Punjab,Patiala,Onion,1829,2002,1917,Rs./quintal
2026-06-28,Punjab,Patiala,Onion,1809,1978,1883,Rs./quintal
2026-07-01,Punjab,Patiala,Onion,1912,2150,2058,Rs./quintal
2026-07-04,Punjab,Patiala,Onion,1842,2021,1937,Rs./quintal
2026-07-07,Punjab,Patiala,Onion,1793,1989,1929,Rs./quintal
2026-07-10,Punjab,Patiala,Onion,1523,1672,1609,Rs./quintal
2026-07-13,Punjab,Patiala,Onion,1530,1747,1639,Rs./quintal
2026-07-16,Punjab,Patiala,Onion,1852,2063,1988,Rs./quintal
2026-07-19,Punjab,Patiala,Onion,1740,1942,1857,Rs./quintal
2026-07-22,Punjab,Patiala,Onion,1967,2136,2028,Rs./quintal
2026-07-25,Punjab,Patiala,Onion,1896,2170,2024,Rs./quintal
2026-07-28,Punjab,Patiala,Onion,1950,2258,2113,Rs./quintal
2026-07-31,Punjab,Patiala,Onion,1530,1686,1622,Rs./quintal
2026-02-01,Punjab,Patiala,Tomato,1344,1448,1398,Rs./quintal
2026-02-04,Punjab,Patiala,Tomato,1281,1468,1374,Rs./quintal
2026-02-07,Punjab,Patiala,Tomato,1161,1251,1213,Rs./quintal
2026-02-10,Punjab,Patiala,Tomato,1171,1291,1222,Rs./quintal
2026-02-13,Punjab,Patiala,Tomato,1397,1575,1480,Rs./quintal
2026-02-16,Punjab,Patiala,Tomato,1075,1219,1148,Rs./quintal
2026-02-19,Punjab,Patiala,Tomato,980,1071,1014,Rs./quintal
2026-02-22,Punjab,Patiala,Tomato,1065,1164,1119,Rs./quintal
2026-02-25,Punjab,Patiala,Tomato,1380,1492,1433,Rs./quintal
2026-02-28,Punjab,Patiala,Tomato,998,1097,1049,Rs./quintal
2026-03-03,Punjab,Patiala,Tomato,1085,1204,1162,Rs./quintal
2026-03-06,Punjab,Patiala,Tomato,1376,1543,1495,Rs./quintal
2026-03-09,Punjab,Patiala,Tomato,1408,1581,1492,Rs./quintal
2026-03-12,Punjab,Patiala,Tomato,1175,1319,1271,Rs./quintal
2026-03-15,Punjab,Patiala,Tomato,1066,1207,1121,Rs./quintal
2026-03-18,Punjab,Patiala,Tomato,1529,1660,1607,Rs./quintal
2026-03-21,Punjab,Patiala,Tomato,1354,1517,1418,Rs./quintal
2026-03-24,Punjab,Patiala,Tomato,1062,1230,1140,Rs./quintal
2026-03-27,Punjab,Patiala,Tomato,1432,1600,1495,Rs./quintal
2026-03-30,Punjab,Patiala,Tomato,1215,1391,1307,Rs./quintal
2026-04-02,Punjab,Patiala,Tomato,1265,1467,1365,Rs./quintal
2026-04-05,Punjab,Patiala,Tomato,1355,1503,1439,Rs./quintal
2026-04-08,Punjab,Patiala,Tomato,1452,1623,1562,Rs./quintal
2026-04-11,Punjab,Patiala,Tomato,1300,1418,1359,Rs./quintal
2026-04-14,Punjab,Patiala,Tomato,1583,1734,1639,Rs./quintal
2026-04-17,Punjab,Patiala,Tomato,1111,1252,1198,Rs./quintal
2026-04-20,Punjab,Patiala,Tomato,1229,1349,1310,Rs./quintal
2026-04-23,Punjab,Patiala,Tomato,1434,1587,1527,Rs./quintal
2026-04-26,Punjab,Patiala,Tomato,1126,1249,1169,Rs./quintal
2026-04-29,Punjab,Patiala,Tomato,1239,1378,1296,Rs./quintal
2026-05-02,Punjab,Patiala,Tomato,1492,1677,1588,Rs./quintal
2026-05-05,Punjab,Patiala,Tomato,1480,1657,1562,Rs./quintal
2026-05-08,Punjab,Patiala,Tomato,1382,1504,1452,Rs./quintal
2026-05-11,Punjab,Patiala,Tomato,1457,1691,1578,Rs./quintal
2026-05-14,Punjab,Patiala,Tomato,1284,1385,1332,Rs./quintal
2026-05-17,Punjab,Patiala,Tomato,1437,1645,1554,Rs./quintal
2026-05-20,Punjab,Patiala,Tomato,1690,1874,1774,Rs./quintal
2026-05-23,Punjab,Patiala,Tomato,1575,1771,1689,Rs./quintal
2026-05-26,Punjab,Patiala,Tomato,1505,1755,1630,Rs./quintal
2026-05-29,Punjab,Patiala,Tomato,1304,1484,1381,Rs./quintal
2026-06-01,Punjab,Patiala,Tomato,1349,1451,1405,Rs./quintal
2026-06-04,Punjab,Patiala,Tomato,1671,1816,1728,Rs./quintal
2026-06-07,Punjab,Patiala,Tomato,1529,1714,1600,Rs./quintal
2026-06-10,Punjab,Patiala,Tomato,1411,1581,1530,Rs./quintal
2026-06-13,Punjab,Patiala,Tomato,1505,1677,1556,Rs./quintal
2026-06-16,Punjab,Patiala,Tomato,1354,1496,1416,Rs./quintal
2026-06-19,Punjab,Patiala,Tomato,1400,1542,1479,Rs./quintal
2026-06-22,Punjab,Patiala,Tomato,1647,1893,1773,Rs./quintal
2026-06-25,Punjab,Patiala,Tomato,1509,1732,1631,Rs./quintal
2026-06-28,Punjab,Patiala,Tomato,1501,1693,1592,Rs./quintal
2026-07-01,Punjab,Patiala,Tomato,1952,2185,2103,Rs./quintal
2026-07-04,Punjab,Patiala,Tomato,1641,1818,1752,Rs./quintal
2026-07-07,Punjab,Patiala,Tomato,2060,2291,2187,Rs./quintal
2026-07-10,Punjab,Patiala,Tomato,1638,1767,1689,Rs./quintal
2026-07-13,Punjab,Patiala,Tomato,1658,1819,1730,Rs./quintal
2026-07-16,Punjab,Patiala,Tomato,1889,2104,1988,Rs./quintal
2026-07-19,Punjab,Patiala,Tomato,1548,1738,1615,Rs./quintal
2026-07-22,Punjab,Patiala,Tomato,1592,1730,1644,Rs./quintal
2026-07-25,Punjab,Patiala,Tomato,1672,1886,1748,Rs./quintal
2026-07-28,Punjab,Patiala,Tomato,1791,2044,1893,Rs./quintal
2026-07-31,Punjab,Patiala,Tomato,1570,1748,1679,Rs./quintal
2026-02-01,Punjab,Amritsar,Wheat,2079,2302,2163,Rs./quintal
2026-02-04,Punjab,Amritsar,Wheat,2082,2324,2197,Rs./quintal
2026-02-07,Punjab,Amritsar,Wheat,2118,2356,2283,Rs./quintal
2026-02-10,Punjab,Amritsar,Wheat,2046,2314,2207,Rs./quintal
2026-02-13,Punjab,Amritsar,Wheat,2084,2395,2237,Rs./quintal
2026-02-16,Punjab,Amritsar,Wheat,2042,2337,2172,Rs./quintal
2026-02-19,Punjab,Amritsar,Wheat,2159,2415,2258,Rs./quintal
2026-02-22,Punjab,Amritsar,Wheat,2098,2324,2183,Rs./quintal
2026-02-25,Punjab,Amritsar,Wheat,2160,2371,2237,Rs./quintal
2026-02-28,Punjab,Amritsar,Wheat,2104,2329,2200,Rs./quintal
2026-03-03,Punjab,Amritsar,Wheat,2033,2354,2203,Rs./quintal
2026-03-06,Punjab,Amritsar,Wheat,2151,2353,2239,Rs./quintal
2026-03-09,Punjab,Amritsar,Wheat,2226,2405,2310,Rs./quintal
2026-03-12,Punjab,Amritsar,Wheat,2167,2351,2281,Rs./quintal
2026-03-15,Punjab,Amritsar,Wheat,2157,2401,2297,Rs./quintal
2026-03-18,Punjab,Amritsar,Wheat,2081,2280,2198,Rs./quintal
2026-03-21,Punjab,Amritsar,Wheat,2104,2334,2260,Rs./quintal
2026-03-24,Punjab,Amritsar,Wheat,2153,2411,2291,Rs./quintal
2026-03-27,Punjab,Amritsar,Wheat,2149,2366,2273,Rs./quintal
2026-03-30,Punjab,Amritsar,Wheat,2097,2313,2231,Rs./quintal
2026-04-02,Punjab,Amritsar,Wheat,2121,2309,2236,Rs./quintal
2026-04-05,Punjab,Amritsar,Wheat,2107,2406,2280,Rs./quintal
2026-04-08,Punjab,Amritsar,Wheat,2160,2417,2331,Rs./quintal
2026-04-11,Punjab,Amritsar,Wheat,2174,2446,2302,Rs./quintal
2026-04-14,Punjab,Amritsar,Wheat,2141,2402,2252,Rs./quintal
2026-04-17,Punjab,Amritsar,Wheat,2086,2415,2259,Rs./quintal
2026-04-20,Punjab,Amritsar,Wheat,2192,2347,2269,Rs./quintal
2026-04-23,Punjab,Amritsar,Wheat,2181,2427,2317,Rs./quintal
2026-04-26,Punjab,Amritsar,Wheat,2155,2340,2269,Rs./quintal
2026-04-29,Punjab,Amritsar,Wheat,2198,2405,2267,Rs./quintal
2026-05-02,Punjab,Amritsar,Wheat,2258,2486,2397,Rs./quintal
2026-05-05,Punjab,Amritsar,Wheat,2176,2356,2265,Rs./quintal
2026-05-08,Punjab,Amritsar,Wheat,2214,2479,2311,Rs./quintal
2026-05-11,Punjab,Amritsar,Wheat,2098,2450,2274,Rs./quintal
2026-05-14,Punjab,Amritsar,Wheat,2301,2558,2388,Rs./quintal
2026-05-17,Punjab,Amritsar,Wheat,2158,2340,2260,Rs./quintal
2026-05-20,Punjab,Amritsar,Wheat,2138,2415,2321,Rs./quintal
2026-05-23,Punjab,Amritsar,Wheat,2170,2464,2333,Rs./quintal
2026-05-26,Punjab,Amritsar,Wheat,2166,2447,2294,Rs./quintal
2026-05-29,Punjab,Amritsar,Wheat,2175,2348,2278,Rs./quintal
2026-06-01,Punjab,Amritsar,Wheat,2264,2451,2375,Rs./quintal
2026-06-04,Punjab,Amritsar,Wheat,2164,2477,2316,Rs./quintal
2026-06-07,Punjab,Amritsar,Wheat,2196,2529,2380,Rs./quintal
2026-06-10,Punjab,Amritsar,Wheat,2154,2393,2293,Rs./quintal
2026-06-13,Punjab,Amritsar,Wheat,2300,2590,2413,Rs./quintal
2026-06-16,Punjab,Amritsar,Wheat,2211,2438,2295,Rs./quintal
2026-06-19,Punjab,Amritsar,Wheat,2183,2508,2325,Rs./quintal
2026-06-22,Punjab,Amritsar,Wheat,2158,2475,2306,Rs./quintal
2026-06-25,Punjab,Amritsar,Wheat,2201,2498,2368,Rs./quintal
2026-06-28,Punjab,Amritsar,Wheat,2278,2430,2357,Rs./quintal
2026-07-01,Punjab,Amritsar,Wheat,2236,2472,2362,Rs./quintal
2026-07-04,Punjab,Amritsar,Wheat,2211,2496,2383,Rs./quintal
2026-07-07,Punjab,Amritsar,Wheat,2261,2476,2377,Rs./quintal
2026-07-10,Punjab,Amritsar,Wheat,2331,2641,2467,Rs./quintal
2026-07-13,Punjab,Amritsar,Wheat,2330,2597,2417,Rs./quintal
2026-07-16,Punjab,Amritsar,Wheat,2252,2585,2444,Rs./quintal
2026-07-19,Punjab,Amritsar,Wheat,2196,2544,2367,Rs./quintal
2026-07-22,Punjab,Amritsar,Wheat,2238,2540,2421,Rs./quintal
2026-07-25,Punjab,Amritsar,Wheat,2343,2616,2465,Rs./quintal
2026-07-28,Punjab,Amritsar,Wheat,2199,2448,2359,Rs./quintal
2026-07-31,Punjab,Amritsar,Wheat,2381,2581,2466,Rs./quintal
2026-02-01,Punjab,Amritsar,Rice,2247,2562,2424,Rs./quintal
2026-02-04,Punjab,Amritsar,Rice,2405,2610,2497,Rs./quintal
2026-02-07,Punjab,Amritsar,Rice,2352,2577,2486,Rs./quintal
2026-02-10,Punjab,Amritsar,Rice,2442,2615,2521,Rs./quintal
2026-02-13,Punjab,Amritsar,Rice,2428,2629,2514,Rs./quintal
2026-02-16,Punjab,Amritsar,Rice,2387,2556,2467,Rs./quintal
2026-02-19,Punjab,Amritsar,Rice,2350,2600,2438,Rs./quintal
2026-02-22,Punjab,Amritsar,Rice,2403,2619,2493,Rs./quintal
2026-02-25,Punjab,Amritsar,Rice,2307,2637,2449,Rs./quintal
2026-02-28,Punjab,Amritsar,Rice,2425,2619,2509,Rs./quintal
2026-03-03,Punjab,Amritsar,Rice,2332,2619,2520,Rs./quintal
2026-03-06,Punjab,Amritsar,Rice,2394,2627,2518,Rs./quintal
2026-03-09,Punjab,Amritsar,Rice,2322,2597,2493,Rs./quintal
